Brand,Model Name,Series,ScreenSize,processorFrequency,Rear Camera MP,frontCameraMP,operatingSystem,ramIn,batteryCapacity,InternalStorage,url,Color
ITEL,Smart Power It5600,Smartpower,1.8,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smart+Power+It5600.jpg,N/A
ITEL,Smart Power It5311,Smartpower,2.8,N/A,N/A,N/A,N/A,N/A,1900,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smart+Power+It5311.jpg,N/A
ITEL,Smart Power It5602,Smartpower,1.77,N/A,N/A,N/A,N/A,N/A,2500,N/A,,N/A
ITEL,Smart Power It5611,Smartpower,2.4,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smart+Power+It5611.jpg,N/A
ITEL,Smart Power It5612,Smartpower,2.4,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smart+Power+It5612.jpg,N/A
ITEL,Smart Power It5613,Smartpower,2.4,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smart+Power+It5613.jpg,N/A
ITEL,Smart Power It5622,Smartpower,2.8,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smart+Power+It5622.jpg,N/A
ITEL,Smartpower It5623,Smartpower,2.8,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Smartpower+It5623.jpg,N/A
ITEL,Wish A11,Wish Series,4,1.2GHz Quad-core,2,0.3,5.1,512MB,1500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wish+A11.jpg,"Blue, Mocha, Champagne"
ITEL,Wish It1407,Wish Series,5,1.3GHz Quad-core,5,2,4.4,512MB,1500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wish+It1407.jpg,Black
ITEL,Wish It1409,Wish Series,5,1.2GHz Quad-core,2,0.3,5.1,512MB,1500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wish+It1409.jpg,"Blue, Grey, Champagne"
ITEL,Wish It1508,Wish Series,5,1.3GHz Quad-core,5,2,5.1,512MB,2400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wish+It1508.jpg,Gold
ITEL,Wish It1508+,Wish Series,5,1.3GHz Quad-core,5,2,5.1,1,2400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wish+It1508%2B.jpg,Gold
ITEL,Wish It1512,Wish Series,5,1GHz Quad-core,5,2,6,1,2500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wish+It1512.jpg,"Grey, Champagne Gold"
JIO LYF,Earth 2,Earth,5,Octa-core,13,13,5.1.1,3,2500,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Earth+2.jpg,"Black, White, Green, Gold"
JIO LYF,Earth 1 Ls-5501,Earth,5.5,1.5GHz Octa-core,13,5,5.1.1,3,3500,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Earth+1+Ls-5501.jpg,White
JIO LYF,Flame1,Flame,4.5,1.1GHz Quad-core,5,5,5.1,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame1.jpg,"White, Black, Dark Blue, Dark Red"
JIO LYF,Flame 8,Flame,4.5,1.1GHz Quad-core,8,5,5.1,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+8.jpg,"Black, White"
JIO LYF,Flame 7S,Flame,4,1.5GHz Quad-core,5,0.3,5.1,1,1800,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+7S.jpg,"Red, Black"
JIO LYF,Flame 7,Flame,4,1.5GHz Quad-core,5,2,5.1,1,1750,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+7.jpg,Black
JIO LYF,Flame 6,Flame,4,1.5GHz Quad-core,2,2,5.1,512MB,1750,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+6.jpg,Black
JIO LYF,Flame 5,Flame,4,1.5GHz Quad-core,5,2,5.1,512MB,1650,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+5.jpg,Black
JIO LYF,Flame 4,Flame,4,1.5GHz Quad-core,2,0.3,5.1,512MB,1400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+4.jpg,Black
JIO LYF,Flame 3,Flame,4,1.5GHz Quad-core,5,2,5.1,512MB,1700,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+3.jpg,Grey
JIO LYF,Flame 2 (Ls-4004),Flame,4,1GHz Quad-core,5,2,5.1,1,1500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Flame+2+(Ls-4004).jpg,"Black, White"
JIO LYF,C451,Others,4.5,1.3GHz Quad-core,5,2,6.0.1,1,2800,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/C451.jpg,White
JIO LYF,C459,Others,4.5,1.3GHz Quad-core,5,2,6.0.1,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/C459.jpg,"Black, Blue"
JIO LYF,Jio Phone,Others,2.4,1.2GHz dual-core,2,0.3,KAI OS,512MB,2000,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Jio+Phone.jpg,Black
JIO LYF,Water 7S,Water,5.5,1.3GHz Octa-core,13,5,6,3,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Water+7S.jpg,"Black, Gold, White"
JIO LYF,Water 9,Water,5.5,1.3GHz Octa-core,13,5,5.1,2,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Water+9.jpg,Gold
JIO LYF,Water 8,Water,5,1.5GHz Octa-core,13,5,5.1.1,3,2600,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Water+8.jpg,"Black, White"
JIO LYF,Water 7,Water,5.5,1.5GHz Octa-core,13,5,5.1,2,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Water+7.jpg,"Gold, Silver"
JIO LYF,Water 6,Water,5,1.2GHz Quad-core,13,5,5.1.1,2,2920,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/WATER+6.jpg,White Gold
JIO LYF,Water 5,Water,5,1.2GHz Quad-core,13,5,5.1,2,2920,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Water+5.jpg,Black
JIO LYF,Water 11,Water,5,1.3GHz Quad-core,13,5,6,3,2100,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Water+11.jpg,Gold
JIO LYF,Wind 7S,Wind,5,1.3GHz Quad-core,8,5,6,2,2250,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+7S.jpg,Blue and Black
JIO LYF,Wind 7I,Wind,5,1.3GHz Quad-core,8,2,6,1,2250,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+7I+(+Price+Increase+Of+Rs.+300+From+1St+March).jpg,"Blue, Black"
JIO LYF,Wind4,Wind,5,1.1GHz Quad-core,8,2,5.1,1,4000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind4.jpg,N/A
JIO LYF,Wind 7,Wind,5,1.3GHz Quad-core,8,5,5.1,2,2250,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+7.jpg,"Black, Blue, White"
JIO LYF,Wind 6,Wind,5,1.1GHz Quad-core,5,5,5.1,1,2250,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+6.jpg,"Black, Gold, White"
JIO LYF,Wind 5,Wind,5,1GHz Quad-core,8,2,5.1,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+5.jpg,"Black, White"
JIO LYF,Wind 3,Wind,5.5,1.2GHz Quad-core,8,2,5.1,2,2920,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+3.jpg,"Black, White"
JIO LYF,Wind 2,Wind,6,1GHz Quad-core,8,2,5.1,2,2850,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+2.jpg,Gold
JIO LYF,Wind 1 (8Gb),Wind,5,1.2GHz Quad-core,8,5,5.1,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Wind+1+(8Gb).jpg,"Black, White"
JIO LYF,Wind 1,Wind,5,1.2GHz Quad-core,8,5,5.1,1,2300,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+1.jpg,"Black, White"
JIO LYF,Wind 4S,Wind,5,1.3GHz Quad-core,8,2,5.1,2,4000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Wind+4S.jpg,"Black, Blue, and Brown"
JIVI,Sumo T3000,Feature Phones,2.8,N/A,N/A,N/A,N/A,N/A,3600,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Sumo+T3000.jpg,N/A
JIVI,Boombox N3000+,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,3000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Boombox+N3000%2B.jpg,N/A
JIVI,Jv 12M,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Jv+12M.jpg,N/A
JIVI,Jv X3I,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Jv+X3I.jpg,N/A
JIVI,N201,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N201.jpg,N/A
JIVI,N210,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N210.jpg,N/A
JIVI,N2244,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N2244.jpg,N/A
JIVI,N3333,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,4000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N3333.jpg,N/A
JIVI,N6060,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,5000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N6060.jpg,N/A
JIVI,N9003,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,2750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N9003.jpg,N/A
JIVI,R21,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/R21.jpg,N/A
JIVI,T201,Feature Phones,2.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T201.jpg,N/A
JIVI,X30,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X30.jpg,N/A
JIVI,X57I,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X57I.jpg,N/A
JIVI,X84 (Selfie),Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X84+(Selfie).jpg,N/A
JIVI,Energy E12,Smart Phones,4,1.3GHz Quad-core,5,2,7,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Energy+E12.jpg,"Black, White"
JIVI,Energy E3,Smart Phones,4,1.3GHz Quad-core,5,2,6,512MB,1800,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Energy+E3.jpg,"Black, Gold, Blue"
JIVI,Grand 3000,Smart Phones,5.5,1.3GHz Quad-core,13,5,7,2,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Grand+3000.jpg,N/A
JIVI,Prime P444,Smart Phones,5,1.3GHz Quad-core,8,5,7,2,2400,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Prime+P444.jpg,"Gold, Grey"
JIVI,Revolution Tnt3,Smart Phones,4,1.3GHz Quad-core,5,2,7,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Revolution+Tnt3.jpg,N/A
KARBONN,A9 Indian Gps 4G,A Series,4.5,1.3GHz Quad-core,5,5,Android,1,1750,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A9+Indian+Gps+4G.jpg,"Champagne, Black + Champagne, White + Champagne"
KARBONN,A1 Indian 4G,A Series,4,1.1GHz Quad-core,3.2,2,7,1,1500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A1+Indian+4G.jpg,"Midnight Blue, Champagne, Black"
KARBONN,A41 Power 4G,A Series,4,1.3GHz Quad-core,2,0.3,7,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A41+Power+4G.jpg,"Black-Champagne, Black-Red, White-Champagne"
KARBONN,A40 Indian 4G,A Series,4,1.3GHz Quad-core,2,0.3,7,1,1400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A40+Indian+4G.jpg,"Blue, Coffee Brown, Black, Champagne"
KARBONN,K888 Metal,K Series,2.4,N/A,N/A,N/A,N/A,N/A,3000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K888+Metal.jpg,N/A
KARBONN,K4000 Plus,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K4000+Plus.jpg,N/A
KARBONN,K880,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K880.jpg,N/A
KARBONN,K444 Shakti,K Series,2.4,N/A,N/A,N/A,N/A,N/A,4000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K444+Shakti.jpg,N/A
KARBONN,K49,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K49.jpg,N/A
KARBONN,K7 Power,K Series,1.8,N/A,N/A,N/A,N/A,N/A,2700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K7+Power.jpg,N/A
KARBONN,K140 Pop,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K140+Pop.jpg,N/A
KARBONN,K310N,K Series,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K310N.jpg,N/A
KARBONN,K142,K Series,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K142.jpg,N/A
KARBONN,K9 Music 4G,K Series,5,1.3GHz Quad-core,8,5,7,1,2200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Music+4G.jpg,"Blue, Champagne"
KARBONN,K9 Grand,K Series,5.2,1.3GHz Quad-core,8,5,7,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Grand.jpg,"Black, Champagne"
KARBONN,K9 Viraat 4G (16+1Gb),K Series,5.5,1.3GHz Quad-core,5,3.2,6,1,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Viraat+4G+(16%2B1Gb).jpg,"Champagne, Black"
KARBONN,K9 Yuva,K Series,5,1.3GHz Quad-core,5,2,7,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Yuva.jpg,"Black-Champagne, Coffee-Champagne, White-Champagne, Gold"
KARBONN,K9 Kavach 4G,K Series,5,1.25GHz Quad-core,5,5,7,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Kavach+4G.jpg,Gold
KARBONN,K9 Smart 4G (16+1Gb),K Series,5.5,1.2GHz Quad-core,3.2,1.3,6,1,2300,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Smart+4G+(16%2B1Gb).jpg,Black and Grey
KARBONN,K3 Boom Max,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K3+Boom+Max.jpg,N/A
KARBONN,K5 Jumbo 2,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K5+Jumbo+2.jpg,N/A
KARBONN,K2 Boom Box,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K2+Boom+Box.jpg,N/A
KARBONN,K17 Rock,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K17+Rock.jpg,N/A
KARBONN,K885,K Series,2.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K885.jpg,N/A
KARBONN,K Phone Mashaal,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K+Phone+Mashaal.jpg,N/A
KARBONN,K5000 Mahaabali,K Series,1.8,N/A,N/A,N/A,N/A,N/A,5000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K5000+Mahaabali.jpg,N/A
KARBONN,K1 Indian,K Series,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K1+Indian.jpg,N/A
KARBONN,K9 Viraat 4G,K Series,5.5,1.3GHz Quad-core,5,3.2,6,1,2800,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Viraat+4G.jpg,"Champagne, Black"
KARBONN,K9 Smart 4G,K Series,5.5,1.2GHz Quad-core,3.2,1.3,6,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Smart+4G.jpg,Black and Grey
KARBONN,K9 Staar,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Staar.jpg,N/A
KARBONN,K9 Spy,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Spy.jpg,N/A
KARBONN,K9 Boss,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9+Boss.jpg,N/A
KARBONN,K46 Led,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K46+Led.jpg,N/A
KARBONN,K451 Power,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K451+Power.jpg,N/A
KARBONN,K45+ New,K Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K45%2B+New.jpg,N/A
KARBONN,K Phone1,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K+Phone1.jpg,N/A
KARBONN,K9,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K9.jpg,N/A
KARBONN,Aura Note Play,Others,6,1.3GHz Quad-core,8,5,7,2,3300,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Aura+Note+Play.jpg,"Black, Champagne"
KARBONN,Aura Note 2 4G,Others,5.5,1.25GHz Quad-core,13,5,7,2,2900,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Aura+Note+2+4G.jpg,"Blue, Champagne, Coffee, Champagne & Black, Champagne"
KARBONN,Aura Power 4G (1+8Gb),Others,5,1GHz Quad-core,8,5,5.1,1,4000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Aura+Power+4G+(1%2B8Gb).jpg,"Champagne, Blue"
KARBONN,Aura Note 4G,Others,5.5,1.2GHz Quad-core,8,5,6,2,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Aura+Note+4G.jpg,N/A
KARBONN,Titanium Vista 4G,Others,5,1.2GHz Quad-core,8,3.2,6,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Titanium+Vista+4G.jpg,Champagne White and Black
KARBONN,Aura 4G,Others,5,1.3GHz Quad-core,8,5,6,1,2150,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Aura+4G.jpg,Blue-Champagne and Coffee-Champagne
KARBONN,Aura Sleek 4G,Others,6,1.2GHz Quad-core,5,2,6,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Aura+Sleek+4G.jpg,"Grey, Champagne White, Black"
LAVA,A77,A Series,4.5,1.3GHz Quad-core,5,5,6,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A77.jpg,"Gold,Grey,Blue"
LAVA,A97,A Series,5,1.3GHz Quad-core,5,5,6,1,2350,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A97.jpg,"Gold,Grey,Blue"
LAVA,A52,A Series,4,1.3GHz Quad-core,2,0.3,5.1,512MB,1200,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A52.jpg,"Black,Gold"
LAVA,A97 Ips,A Series,5,1.3GHz Quad-core,5,N/A,6,1,2350,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A97+Ips.jpg,Black
LAVA,A97 2Gb,A Series,5,1.3GHz Quad-core,5,N/A,6,2,2350,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A97+2Gb.jpg,Gold
LAVA,Kkt Uno2,Kkt,2.4,N/A,1.3,No,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Kkt+Uno2.jpg,White
LAVA,Metal 24,Others,2.4,N/A,1.3,No,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Metal+24.jpg,"Black,Gun Metal"
LAVA,Spark I7,Spark,2.8,N/A,1.3,No,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Spark+I7.jpg,White
LAVA,Ivory +_8 Gb,Tab,7,1.3GHz Quad-core,5,3.2,4.4.2,1,3000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Ivory+%2B_8+Gb.jpg,White
LAVA,X41+,X Series,5,1.3GHz Quad-core,8,5,6,2,2500,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X41%2B.jpg,"Black,Gold"
LEMON,Agni 108,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Agni+108.jpg,N/A
LEMON,Anmol 131,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Anmol+131.jpg,N/A
LEMON,Anmol 135,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Anmol+135.jpg,N/A
LEMON,Anmol 141,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Anmol+141.jpg,N/A
LEMON,Anmol 211,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Anmol+211.jpg,N/A
LEMON,Anmol 216,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Anmol+216.jpg,N/A
LEMON,B185,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/B185.jpg,N/A
LEMON,B201I,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/B201I.jpg,N/A
LEMON,B418,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/B418.jpg,N/A
LEMON,B556,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/B556.jpg,N/A
LEMON,Dabang 300,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,2400,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Dabang+300.jpg,N/A
